 11002,1,6, 4,  3.34, 10.26,2.14, -5.64,  6.03,2.28,  0.2001012836,  0.1997794768, -1.58,  6.91,  1.70
 11002,1,6, 5,  3.34, 10.26,2.14, -5.93, 13.03,2.14,  0.2001012836,  0.1996180501, -1.58,  6.91,  1.70
  9002,0,4,-1, -5.64,  6.03,2.28,  0.00,  0.00,0.00,  0.1998294494,  0.1999863119, -1.58,  6.91,  1.70
  9002,1,4, 1, -5.64,  6.03,2.28, -4.89, 20.30,2.19,  0.1998294494,  0.2004508951, -1.58,  6.91,  1.70
  9002,1,4, 2, -5.64,  6.03,2.28,  0.28, 22.75,2.15,  0.1998294494,  0.1997902627, -1.58,  6.91,  1.70
  9002,1,4, 3, -5.64,  6.03,2.28,  4.79,  2.34,2.14,  0.1998294494,  0.2003297619, -1.58,  6.91,  1.70
  9002,1,4, 5, -5.64,  6.03,2.28, -5.93, 13.03,2.14,  0.1998294494,  0.1996680350, -1.58,  6.91,  1.70
  9002,1,4, 6, -5.64,  6.03,2.28,  3.34, 10.26,2.14,  0.1998294494,  0.2001513127, -1.58,  6.91,  1.70
  7002,0,2,-1,  0.28, 22.75,2.15,  0.00,  0.00,0.00,  0.1998402039,  0.2000363498, -1.58,  6.91,  1.70
  7002,1,2, 1,  0.28, 22.75,2.15, -4.89, 20.30,2.19,  0.1998402039,  0.2005008716, -1.58,  6.91,  1.70
  7002,1,2, 3,  0.28, 22.75,2.15,  4.79,  2.34,2.14,  0.1998402039,  0.2003797979, -1.58,  6.91,  1.70
  7002,1,2, 4,  0.28, 22.75,2.15, -5.64,  6.03,2.28,  0.1998402039,  0.1998795122, -1.58,  6.91,  1.70
  7002,1,2, 5,  0.28, 22.75,2.15, -5.93, 13.03,2.14,  0.1998402039,  0.1997180468, -1.58,  6.91,  1.70
  7002,1,2, 6,  0.28, 22.75,2.15,  3.34, 10.26,2.14,  0.1998402039,  0.2002013259, -1.58,  6.91,  1.70
  6002,0,1,-1, -4.89, 20.30,2.19,  0.00,  0.00,0.00,  0.2005508504,  0.2000863291, -1.58,  6.91,  1.70
  6002,1,1, 2, -4.89, 20.30,2.19,  0.28, 22.75,2.15,  0.2005508504,  0.1998902215, -1.58,  6.91,  1.70
  6002,1,1, 3, -4.89, 20.30,2.19,  4.79,  2.34,2.14,  0.2005508504,  0.2004297966, -1.58,  6.91,  1.70
  6002,1,1, 4, -4.89, 20.30,2.19, -5.64,  6.03,2.28,  0.2005508504,  0.1999294955, -1.58,  6.91,  1.70
  6002,1,1, 5, -4.89, 20.30,2.19, -5.93, 13.03,2.14,  0.2005508504,  0.1997680332, -1.58,  6.91,  1.70
  6002,1,1, 6, -4.89, 20.30,2.19,  3.34, 10.26,2.14,  0.2005508504,  0.2002513256, -1.58,  6.91,  1.70
  8002,0,3,-1,  4.79,  2.34,2.14,  0.00,  0.00,0.00,  0.2004797280,  0.2001363186, -1.58,  6.91,  1.70
  8002,1,3, 1,  4.79,  2.34,2.14, -4.89, 20.30,2.19,  0.2004797280,  0.2006009224, -1.58,  6.91,  1.70
  8002,1,3, 2,  4.79,  2.34,2.14,  0.28, 22.75,2.15,  0.2004797280,  0.1999402722, -1.58,  6.91,  1.70
  8002,1,3, 4,  4.79,  2.34,2.14, -5.64,  6.03,2.28,  0.2004797280,  0.1999794861, -1.58,  6.91,  1.70
  8002,1,3, 5,  4.79,  2.34,2.14, -5.93, 13.03,2.14,  0.2004797280,  0.1998180558, -1.58,  6.91,  1.70
  8002,1,3, 6,  4.79,  2.34,2.14,  3.34, 10.26,2.14,  0.2004797280,  0.2003013092, -1.58,  6.91,  1.70
 10002,0,5,-1, -5.93, 13.03,2.14,  0.00,  0.00,0.00,  0.1998680067,  0.2001863142, -1.58,  6.91,  1.70
 10002,1,5, 1, -5.93, 13.03,2.14, -4.89, 20.30,2.19,  0.1998680067,  0.2006508775, -1.58,  6.91,  1.70
 10002,1,5, 2, -5.93, 13.03,2.14,  0.28, 22.75,2.15,  0.1998680067,  0.1999902447, -1.58,  6.91,  1.70
 10002,1,5, 3, -5.93, 13.03,2.14,  4.79,  2.34,2.14,  0.1998680067,  0.2005297787, -1.58,  6.91,  1.70
